origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,MAD,194.363,-990.721,404.719,-356.264
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
MEX,SCL,194.363,-990.721,-33.393,-707.858
